CDTL,1,2,5091,12/30/99,10/22/14 6:26 PM,1,1,6236,0,0,1,0.79,1,0.79,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5091||Oct 22 2014 12:00AM||Oct 22 2014  6:26PM
CDTL,1,2,5091,12/30/99,10/22/14 6:26 PM,1,1,6207,0,0,1,0.75,1,0.75,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5091||Oct 22 2014 12:00AM||Oct 22 2014  6:26PM
CDTL,1,2,5091,12/30/99,10/22/14 6:26 PM,1,1,6216,0,0,1,0.75,1,0.75,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5091||Oct 22 2014 12:00AM||Oct 22 2014  6:26PM
CDTL,1,2,5092,12/30/99,10/22/14 6:28 PM,1,1,2007,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5092||Oct 22 2014 12:00AM||Oct 22 2014  6:28PM
CDTL,1,2,5099,12/30/99,10/22/14 7:47 PM,1,1,4004,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5099||Oct 22 2014 12:00AM||Oct 22 2014  7:47PM
CDTL,1,2,5099,12/30/99,10/22/14 7:47 PM,1,1,101107,0,0,1,3.99,1,3.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5099||Oct 22 2014 12:00AM||Oct 22 2014  7:47PM
CDTL,1,2,5099,12/30/99,10/22/14 7:47 PM,1,1,4004,0,0,1,4,1,4,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5099||Oct 22 2014 12:00AM||Oct 22 2014  7:47PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,4006,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,101103,0,0,1,3.99,1,3.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5100,12/30/99,10/22/14 7:58 PM,1,1,101103,0,0,1,3.99,1,3.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5100||Oct 22 2014 12:00AM||Oct 22 2014  7:58PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,109053,0,0,1,0.5,1,0.5,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,4008,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,2002,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,6236,0,0,1,0.79,1,0.79,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,109053,0,0,1,2.39,1,2.39,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,109009,0,0,1,3.49,1,3.49,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5089,12/30/99,10/22/14 6:13 PM,1,1,1000114,0,0,1,3.49,1,3.49,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5089||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5090,12/30/99,10/22/14 6:13 PM,1,1,1016,0,0,1,4.79,1,4.79,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5090||Oct 22 2014 12:00AM||Oct 22 2014  6:13PM
CDTL,1,2,5036,12/30/99,10/22/14 11:48 AM,1,1,100001,0,0,1,5.99,1,5.99,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5036||Oct 22 2014 12:00AM||Oct 22 2014 11:48AM
CDTL,1,2,5036,12/30/99,10/22/14 11:48 AM,1,1,5105,0,0,1,4,1,4,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5036||Oct 22 2014 12:00AM||Oct 22 2014 11:48AM
CDTL,1,2,5073,12/30/99,10/22/14 4:51 PM,1,1,4004,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5073||Oct 22 2014 12:00AM||Oct 22 2014  4:51PM
CDTL,1,2,5073,12/30/99,10/22/14 4:51 PM,1,1,4004,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5073||Oct 22 2014 12:00AM||Oct 22 2014  4:51PM
CDTL,1,1,5074,12/30/99,10/22/14 4:55 PM,1,1,2007,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5074||Oct 22 2014 12:00AM||Oct 22 2014  4:55PM
CDTL,1,1,5074,12/30/99,10/22/14 4:55 PM,1,1,101107,0,0,1,3.99,1,3.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5074||Oct 22 2014 12:00AM||Oct 22 2014  4:55PM
CDTL,1,1,5074,12/30/99,10/22/14 4:55 PM,1,1,2007,0,0,1,4,1,4,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5074||Oct 22 2014 12:00AM||Oct 22 2014  4:55PM
CDTL,1,1,5074,12/30/99,10/22/14 4:55 PM,1,1,7013,0,0,1,0.5,1,0.5,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5074||Oct 22 2014 12:00AM||Oct 22 2014  4:55PM
CDTL,1,1,5075,12/30/99,10/22/14 4:57 PM,1,1,2007,0,0,1,4.99,1,4.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5075||Oct 22 2014 12:00AM||Oct 22 2014  4:57PM
CDTL,1,1,5075,12/30/99,10/22/14 4:57 PM,1,1,100010,0,0,1,5.99,1,5.99,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5075||Oct 22 2014 12:00AM||Oct 22 2014  4:57PM
CDTL,1,1,5075,12/30/99,10/22/14 4:57 PM,1,1,2007,0,0,1,4,1,4,219,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5075||Oct 22 2014 12:00AM||Oct 22 2014  4:57PM
CDTL,1,2,5070,12/30/99,10/22/14 4:35 PM,1,1,101103,0,0,1,3.99,1,3.99,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5070||Oct 22 2014 12:00AM||Oct 22 2014  4:35PM
CDTL,1,2,5070,12/30/99,10/22/14 4:35 PM,1,1,2006,0,0,1,4,1,4,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5070||Oct 22 2014 12:00AM||Oct 22 2014  4:35PM
CDTL,1,2,5050,12/30/99,10/22/14 1:52 PM,1,1,9905036,0,0,1,6.29,1,6.29,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5050||Oct 22 2014 12:00AM||Oct 22 2014  1:52PM
CDTL,1,2,5051,12/30/99,10/22/14 1:53 PM,1,1,1016,0,0,1,4.79,1,4.79,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5051||Oct 22 2014 12:00AM||Oct 22 2014  1:53PM
CDTL,1,2,5052,12/30/99,10/22/14 1:53 PM,1,1,4006,0,0,1,4.99,1,4.99,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5052||Oct 22 2014 12:00AM||Oct 22 2014  1:53PM
CDTL,1,1,5063,12/30/99,10/22/14 3:34 PM,1,1,4008,0,0,1,4.99,1,4.99,210,,,0,GL_VA-20_102214.txt,VA-20,NULL,VA-20||5063||Oct 22 2014 12:00AM||Oct 22 2014  3:34PM
